,0,1,2
84,85.0,-0.03282688046930829,-0.08484784573668729
85,86.0,-0.03148751059244822,-0.0809527732415388
86,87.0,-0.04134582207799307,-0.08820656586657409
87,88.0,-0.05756764511868974,-0.10177762415020802
88,89.0,-0.06905566527204574,-0.11057124963473267
89,90.0,-0.05032578151521005,-0.08910600033953686
90,91.0,-0.06736415634589421,-0.10337073823787388
91,92.0,-0.05350752284434411,-0.08670493365477652
92,93.0,-0.06598394091743102,-0.09633941880981832
93,94.0,-0.06056784387746581,-0.0880514316599894
94,95.0,-0.06896870241702005,-0.0935532771066724
95,96.0,-0.06759318616461872,-0.08925448575431282
96,97.0,-0.07660678975886999,-0.09532343716111119
97,98.0,-0.060830251871390004,-0.07658377601488046
98,99.0,-0.07931934622764325,-0.0920942002859994
99,100.0,-0.0783885527769454,-0.0881721295115385
100,101.0,-0.0653155915102271,-0.07209823571200563
101,102.0,-0.09928029813461313,-0.10305531615262849
102,103.0,-0.10007848963720604,-0.10084215598443791
103,104.0,-0.07916437746633913,-0.07691593849630132
104,105.0,-0.10198659103656055,-0.09672826568705911
105,106.0,-0.07212708642574239,-0.06386406402905205
106,107.0,-0.0969170674658156,-0.08565750262743502
107,108.0,-0.10138144162393094,-0.08713644617497192
108,109.0,-0.07571081432964749,-0.058494446360799035
109,110.0,-0.08107473321576378,-0.060903983203653825
110,111.0,-0.07804931619454192,-0.05494409023418828
111,112.0,-0.08841402808046933,-0.062397128240367146
112,113.0,-0.10674010483992914,-0.0778372066591621
113,114.0,-0.07958373144570385,-0.04782335859528729
114,115.0,-0.10182355810380575,-0.06723705423726674
115,116.0,-0.09148026116509135,-0.054101758986066874
116,117.0,-0.09029540692504785,-0.050161794502427484
117,118.0,-0.1014826701149945,-0.058633554478849555
118,119.0,-0.09385779668114677,-0.04833546473537364
119,120.0,-0.09074385833373025,-0.04259323512398172
120,121.0,-0.09607035010363582,-0.04533895448172472
121,122.0,-0.11059876898446382,-0.05733666671299338
122,123.0,-0.09629423712623503,-0.04055399146973565
123,124.0,-0.08558664365408743,-0.027423263505420667
124,125.0,-0.10527251145921246,-0.04474339705243497
125,126.0,-0.09920247179322429,-0.03636735805648711
126,127.0,-0.10134053128466944,-0.036261428889055515
127,128.0,-0.07768351143096601,-0.010424645593444488
128,129.0,-0.08854543984664616,-0.019173186947537453
129,130.0,-0.09019198935888194,-0.018774811436383883
130,131.0,-0.10087095900939329,-0.02747933619581501
131,132.0,-0.08659254757954908,-0.01129890854592956
132,133.0,-0.09745082919807743,-0.02032947967583161
133,134.0,-0.0890221427539883,-0.010149192204121322
134,135.0,-0.09424368662944345,-0.013696973131701314
135,136.0,-0.07957893829771473,0.0025620482662028782
136,137.0,-0.07895019809818384,0.004703998295172165
137,138.0,-0.08508832426828333,-3.474637635683675e-06
138,139.0,-0.07725258378807759,0.009178950605694656
139,140.0,-0.09027043312265912,-0.002577511455203331
140,141.0,-0.09230126226148154,-0.003433495646733264
141,142.0,-0.0709672643306888,0.018987645474838704
142,143.0,-0.07159256901099738,0.019360709349719174
143,144.0,-0.06473481412887988,0.027127072882206067
144,145.0,-0.04500935284262397,0.04767048622697147
145,146.0,-0.057083740255888776,0.036322587060427035
146,147.0,-0.07327883628268225,0.02076179851237528
147,148.0,-0.05053922113868149,0.044042914382238466
148,149.0,-0.07236632840439136,0.022663966693671486
149,150.0,-0.06126254021524448,0.034122131031846026
150,151.0,-0.05471264664006031,0.04093226760146791
151,152.0,-0.03422701847559652,0.061583748777363445
152,153.0,-0.05608752245877445,0.039794544145712714
153,154.0,-0.054135886388882046,0.041722855543375875
154,155.0,-0.04404228337719232,0.05169853287771537
155,156.0,-0.046836305318354095,0.04869210063248862
156,157.0,-0.026039253506388763,0.06918246713699969
157,158.0,-0.04517220194800803,0.0496488610459088
158,159.0,-0.04288092563595863,0.051445902767197245
159,160.0,-0.03278679764048359,0.06095270698049343
160,161.0,-0.030363243925535893,0.0626964273395089
161,162.0,-0.0030368712290673346,0.0892511280197369
162,163.0,-0.009765216869527938,0.08166003324984236
163,164.0,-0.01529213896928596,0.0751801363366868
164,165.0,-0.025314277495820922,0.06411573778387748
165,166.0,-0.001495674901311153,0.0868038237240484
166,167.0,-0.016811031603311682,0.07027080942309344
167,168.0,-0.019119443020613823,0.06665880114326195
168,169.0,0.011349335503506294,0.09573933003399585
169,170.0,0.005779757327857533,0.08869821948888676
170,171.0,0.014957636993289105,0.09632273627357235
171,172.0,0.012069369214752415,0.09180080808462752
172,173.0,0.020574677181058036,0.09859377033645371
173,174.0,0.008608544667047182,0.08483829668237827
174,175.0,0.007873881289344116,0.08223906260270104
175,176.0,0.02811178669874587,0.10053900785438948
176,177.0,0.01632026025843391,0.08673804433332796
177,178.0,0.02049333969698971,0.0888321928398944
178,179.0,0.025840963537744854,0.0920334435512578
179,180.0,0.03354853379456226,0.09752931669242514
180,181.0,0.03277832086887534,0.0944842653428615
181,182.0,0.025477423086483493,0.08484763281924607
182,183.0,0.03566071578166133,0.0926365995440463
183,184.0,0.022691287519380297,0.07721661699289606
184,185.0,0.053961716917536186,0.10598268218491518
185,186.0,0.03442582579668657,0.08389108844577714
186,187.0,0.042089784395305134,0.08895052818388609
187,188.0,0.056290047553176,0.10050002658469426
188,189.0,0.050952509093027204,0.0924680934557141
189,190.0,0.07630044473858877,0.11508066356291559
190,191.0,0.05040381777892791,0.08641039967090759
191,192.0,0.06840248224166023,0.10159989305209265
192,193.0,0.06767386251592462,0.09802934040831196
193,194.0,0.05865329926489088,0.08613688704741457
194,195.0,0.07776513299408158,0.10234970768373393
195,196.0,0.07294345453431571,0.09460475412400983
196,197.0,0.08442969547821487,0.10314634288045604
197,198.0,0.08692399835008562,0.10267752249357619
198,199.0,0.10222082664748633,0.1149956807058425
199,200.0,0.09577372590575632,0.10555730264034943
200,201.0,0.08045528010136521,0.08723792430314375
201,202.0,0.08340891574742942,0.08718393376544468
202,203.0,0.09837023561121983,0.09913390195845172
203,204.0,0.09541098185514525,0.09316254288510734
204,205.0,0.09665667224639488,0.0913983468968935
205,206.0,0.07539373783912695,0.06713071544243669
206,207.0,0.09253761641422875,0.0812780515758483
207,208.0,0.08652658441746644,0.07228158896850745
208,209.0,0.09773948058488371,0.08052311261603526
209,210.0,0.09489837723367842,0.0747276272215685
210,211.0,0.10582669487973353,0.08272146891937991
211,212.0,0.10064665681513621,0.07462975697503403
212,213.0,0.10599112761047189,0.0770882294297048
213,214.0,0.09402019000933474,0.06225981715891826
214,215.0,0.08969906183510944,0.055112557968570355
215,216.0,0.09540432819102983,0.05802582601200548
216,217.0,0.09959772246417092,0.05946411004155049
217,218.0,0.10372408653963698,0.06087497090349211
218,219.0,0.1225916798915161,0.07706934794574297
219,220.0,0.09954335353278909,0.05139273032304057
220,221.0,0.09027515541026432,0.03954375978835326
221,222.0,0.09614494332162801,0.042882841050157584
222,223.0,0.09464065912183463,0.03890041346533527
223,224.0,0.10366531735869233,0.04550193721002544
224,225.0,0.08291886271745254,0.022389748310675008
225,226.0,0.09833874633195089,0.03550363259521364
226,227.0,0.09855406114710681,0.033474958751492825
227,228.0,0.0984979590777622,0.031239093240240674
228,229.0,0.08929522672711689,0.01992297382800819
229,230.0,0.09188739042393297,0.020470212501434926
230,231.0,0.07893118917511475,0.005539566361536366
231,232.0,0.08705184065884532,0.011758201625225801
232,233.0,0.08527888783133654,0.008157538309090771
233,234.0,0.0935009487993461,0.014627998249479189
234,235.0,0.07632340152743557,-0.004223311970306524
235,236.0,0.0941552522642797,0.012014265700362153
236,237.0,0.09966095170924695,0.016006755315890943
237,238.0,0.06230548646236808,-0.022779363168279578
238,239.0,0.08547523822247505,-0.0009562961712971801
239,240.0,0.08610889838565651,-0.0015840232817992596
240,241.0,0.07101431607890321,-0.017853450535845073
241,242.0,0.07138846320004609,-0.018566446605481478
242,243.0,0.07193049818885312,-0.019022780171863426
243,244.0,0.06810721970378356,-0.02375466730730245
244,245.0,0.06575067090079226,-0.026929168168803173
245,246.0,0.049768497062493096,-0.04363783025382273
246,247.0,0.07567392967607194,-0.018366705118985565
247,248.0,0.07250556994000817,-0.02207656558091179
248,249.0,0.05107361170723413,-0.04395668339082872
249,250.0,0.041982450889072265,-0.05340222035801824
250,251.0,0.059240879351341584,-0.03640403489018663
251,252.0,0.04560256599395954,-0.050208201259000426
252,253.0,0.05005950587149785,-0.045822560732989306
253,254.0,0.04267821683084104,-0.05318052510141688
254,255.0,0.049973145643639784,-0.0457676706112679
255,256.0,0.047149013891293,-0.0483793920595497
256,257.0,0.03004963894281793,-0.06517208170057052
257,258.0,0.02053924731042342,-0.07428181568349344
258,259.0,0.015576855138496805,-0.07874997326465909
259,260.0,0.03451239098411131,-0.059227113636865725
260,261.0,0.013494326840772567,-0.07956534442427225
261,262.0,0.017264028224250414,-0.07502397102455385
262,263.0,0.013296284554280563,-0.07812896556508978
263,264.0,0.015641978420442505,-0.07483029688553028
264,265.0,-0.006302875750945902,-0.09573289103064427
265,266.0,0.011827090633265012,-0.07647240799209458
266,267.0,0.012047788367758105,-0.07503405265864702
267,268.0,0.0045559529232842445,-0.0812222912405915
268,269.0,-0.0025778992969680706,-0.08696789382745758
269,270.0,-0.0016363295459211895,-0.0845547917069504
270,271.0,-0.0017585852990796014,-0.08312368457936284
271,272.0,-0.036608020249588695,-0.1163394591194638
272,273.0,0.007552752020475655,-0.07046634113491994
273,274.0,-0.011217867373169288,-0.08744761938850046
274,275.0,-0.024740395531059035,-0.09910557684441593
275,276.0,-0.02520537526780551,-0.0976325964234492
276,277.0,-0.019416939126680507,-0.08983472320157454
277,278.0,-0.02854987686483545,-0.09688873000774009
278,279.0,-0.05070313325073322,-0.11689561326424618
279,280.0,-0.01272881359071849,-0.07670959648858137
280,281.0,-0.03742366655373489,-0.09912961102772107
281,282.0,-0.02902520890350567,-0.08839541863626825
282,283.0,-0.049017398287834066,-0.1059932820502191
283,284.0,-0.029561548499166493,-0.08408687797268233
284,285.0,-0.04484596551834143,-0.09686693078572049
285,286.0,-0.0443579640079996,-0.09382322665709011
286,287.0,-0.06358615145105902,-0.11044689523964014
287,288.0,-0.043656943863739237,-0.08786692289525751
288,289.0,-0.05144995741159244,-0.09296554177427935
289,290.0,-0.04785183648887141,-0.08663205531319824
290,291.0,-0.06961326247257817,-0.10561984436455786
291,292.0,-0.0705422447327762,-0.10373965554320869
292,293.0,-0.045027523721360166,-0.0753830016137475
293,294.0,-0.08093439246951845,-0.10841798025204198
294,295.0,-0.0738918633955472,-0.09847643808519965
295,296.0,-0.06329000422051129,-0.08495130381020533
296,297.0,-0.07573454028892967,-0.09445118769117082
297,298.0,-0.07285942001291541,-0.08861294415640587
298,299.0,-0.08458295744730819,-0.09735781150566437
299,300.0,-0.07870788753291721,-0.08849146426751034
300,301.0,-0.0972123669981428,-0.10399501119992136
301,302.0,-0.06922140072700686,-0.07299641874502208
302,303.0,-0.08855528010363439,-0.08931894645086629
303,304.0,-0.0956601265878878,-0.09341168761784988
304,305.0,-0.08359152616509977,-0.07833320081559843
305,306.0,-0.09617049615612089,-0.08790747375943048
306,307.0,-0.10612346237224567,-0.09486389753386508
307,308.0,-0.10737406856749891,-0.0931290731185399
308,309.0,-0.08800250306755,-0.07078613509870155
309,310.0,-0.09747561551157069,-0.07730486549946076
310,311.0,-0.09806192139549201,-0.07495669543513839
311,312.0,-0.08669703660346056,-0.060680136763358386
312,313.0,-0.10939610607694955,-0.08049320789618261
313,314.0,-0.10599115850534242,-0.07423078565492595
314,315.0,-0.10299232248610471,-0.06840581861956563
315,316.0,-0.09856130922988456,-0.06118280705086024
316,317.0,-0.10018964111569112,-0.060056028693070695
317,318.0,-0.10280144110798524,-0.059952325471840234
318,319.0,-0.10061485440556406,-0.05509252245979093
319,320.0,-0.10103897781230728,-0.05288835460255876
320,321.0,-0.10703064930071005,-0.05629925367879897
321,322.0,-0.10773469096416265,-0.05447258869269224
322,323.0,-0.09653145529105618,-0.04079120963455667
323,324.0,-0.10775965345091301,-0.049596273302246266
324,325.0,-0.10990038545380733,-0.0493712710470298
325,326.0,-0.1008290489012045,-0.03799393516446727
326,327.0,-0.09856566592909122,-0.03348656353347723
327,328.0,-0.07360891374277735,-0.00635004790525584
328,329.0,-0.10231539017533285,-0.032943137276224166
329,330.0,-0.08483400047159811,-0.013416822549100062
330,331.0,-0.08569991492289382,-0.01230829210931555
331,332.0,-0.10387448904450461,-0.028580850010885117
332,333.0,-0.08297497281747764,-0.005853623295231787
333,334.0,-0.10117925473866504,-0.022306304188798122
334,335.0,-0.1144769482256221,-0.033930234727880024
335,336.0,-0.08028007600358589,0.0018609105603317536
336,337.0,-0.10227501209871055,-0.01862081570535464
337,338.0,-0.07849599209444426,0.006588857536203389
338,339.0,-0.08805275989206622,-0.0016212254982939881
339,340.0,-0.06274431007345534,0.024948611594000428
340,341.0,-0.06670359234126541,0.022164174273482856
341,342.0,-0.07989503938184807,0.010059870423679434
342,343.0,-0.08013768007500952,0.010815598285707037
343,344.0,-0.08322590252874204,0.008635984482343947
344,345.0,-0.07325002691418939,0.019429812155406026
345,346.0,-0.06933209007763795,0.024074237238677864
346,347.0,-0.06779754947215746,0.026243085322900074
347,348.0,-0.06014234546691633,0.034439790054003626
348,349.0,-0.05342203932198739,0.04160825577607546
349,350.0,-0.05315014959716568,0.04223452164992483
350,351.0,-0.06167166982587844,0.03397324441564978
351,352.0,-0.06573836043010584,0.030072406822854128
352,353.0,-0.03499465575726536,0.060887410847221796
353,354.0,-0.05276599284779122,0.0430927490844667
354,355.0,-0.049580694132288286,0.04616012212261941
355,356.0,-0.045413415577744067,0.05011499037309864
356,357.0,-0.055736308229020266,0.03948541241436818
357,358.0,-0.03915262690477868,0.05566843608913814
358,359.0,-0.03620279725192711,0.05812403115122878
359,360.0,-0.02220501420960414,0.07153449041137289
360,361.0,-0.018398347927539506,0.0746613233375053
361,362.0,-0.02229448287637461,0.06999351637242966
362,363.0,-0.009940941197642621,0.08148430892172773
363,364.0,-0.01276800154512536,0.07770427376084743
364,365.0,-0.013216743423544727,0.07621327185615365
365,366.0,-0.008330022982344507,0.07996947564301508
366,367.0,-0.008715413065230052,0.07836642796117507
367,368.0,-0.007620227193172147,0.07815801697070358
368,369.0,-0.003208297788956324,0.0811816967415332
369,370.0,-0.008669782106091057,0.07424868005493818
370,371.0,0.008553465808643851,0.08991856508892711
371,372.0,-0.0010491434239736277,0.0786822954459015
372,373.0,0.02042268370276764,0.09844177685816323
373,374.0,0.012624214798439053,0.08885396681377021
374,375.0,0.01871125952368973,0.09307644083704661
375,376.0,0.026234209278739054,0.09866143043438275
376,377.0,0.03078750155080166,0.10120528562569568
377,378.0,0.011682603388157246,0.08002145653106191
378,379.0,0.028327251811278546,0.09451973182479151
379,380.0,0.0421755313251195,0.1061563142229824
380,381.0,0.019337201787087616,0.08104314626107378
381,382.0,0.04309974077461429,0.10246995050737687
382,383.0,0.019541257515968403,0.07651714127835331
383,384.0,0.034700250605268435,0.08922558007878426
384,385.0,0.04809570792566609,0.10011667319304517
385,386.0,0.033879251329534565,0.08334451397862508
386,387.0,0.04327851041274797,0.0901392542013291
387,388.0,0.04105004668593036,0.08526002571744865
388,389.0,0.0748294883790159,0.11634507274170283
389,390.0,0.06251257633939472,0.10129279516372157
390,391.0,0.06900528965468906,0.10501187154666877
391,392.0,0.06350522254301678,0.09670263335344927
392,393.0,0.06453237321062757,0.09488785110301494
393,394.0,0.05416949235579264,0.08165308013831618
394,395.0,0.06961399276128534,0.09419856745093781
395,396.0,0.067043995728422,0.08870529531811604
396,397.0,0.08529102920900158,0.10400767661124274
397,398.0,0.09009997547702407,0.10585349962051455
398,399.0,0.09525425431042121,0.1080291083687774
399,400.0,0.09093396580600471,0.10071754254059785
400,401.0,0.07816055911155978,0.08494320331333835
401,402.0,0.07464373766358469,0.07841875568160009
402,403.0,0.09504027146879963,0.09580393781603136
403,404.0,0.0924212727226422,0.09017283375260426
404,405.0,0.0725699724786486,0.06731164712914728
405,406.0,0.09511811620967298,0.08685509381298273
406,407.0,0.1009260758830968,0.08966651104471622
407,408.0,0.09449614940133966,0.08025115395238065
408,409.0,0.09308969788435792,0.07587332991550948
409,410.0,0.08780339625394445,0.06763264624183454
410,411.0,0.08225955880317368,0.05915433284282024
411,412.0,0.1054774541566235,0.07946055431652117
412,413.0,0.09503670354166502,0.06613380536089809
413,414.0,0.09634971436125725,0.0645893415108408
414,415.0,0.11647073626348325,0.08188423239694434
415,416.0,0.10634983619164722,0.06897133401262275
416,417.0,0.10347617661559635,0.06334256419297594
417,418.0,0.10135318723595851,0.05850407159981353
418,419.0,0.11519853899226529,0.06967620704649234
419,420.0,0.11716181812355746,0.0690111949138088
420,421.0,0.10912965652998739,0.05839826090807634
421,422.0,0.10542700699260112,0.052164904721130716
422,423.0,0.07833058815623414,0.022590342499734788
423,424.0,0.10008772176329278,0.0419243416146259
424,425.0,0.09702576331996175,0.036496648913184236
425,426.0,0.09864565868380325,0.035810544947066036
426,427.0,0.10641945664067828,0.04134035424506444
427,428.0,0.06877937704386383,0.0015205112063422094
428,429.0,0.08957526688206867,0.02020301398295999
429,430.0,0.09696565127070067,0.025548473348202635
430,431.0,0.08850334280441252,0.015111719990834258
431,432.0,0.0778159783612046,0.0025223393275849958
432,433.0,0.0993971374604716,0.02227578793822575
433,434.0,0.09210916739519315,0.013236216845326238
434,435.0,0.07817418014120986,-0.0023725333565322165
435,436.0,0.08949144329233794,0.007350456728420305
436,437.0,0.09293196338483123,0.009277766991475239
437,438.0,0.08305826317549703,-0.0020265864551506194
438,439.0,0.08921829894900402,0.002786764555231803
439,440.0,0.0801224197869708,-0.007570501880484901
440,441.0,0.07343639650788186,-0.015431370106866477
441,442.0,0.06376697617933506,-0.026187933626192428
442,443.0,0.07239999629500657,-0.018553282065709973
443,444.0,0.07302805787825868,-0.01883382913282725
444,445.0,0.07759912820713667,-0.015080710862458794
445,446.0,0.0653774604409206,-0.02802886687539521
446,447.0,0.06872477009045053,-0.02531586470460718
447,448.0,0.05206326388230283,-0.04251887163861692
448,449.0,0.05138096274100078,-0.04364933235706209
449,450.0,0.05554280117682855,-0.03984187007026196
450,451.0,0.043483945946963885,-0.05216096829456449
451,452.0,0.05956292406533704,-0.03624784318762293
452,453.0,0.053271277531475994,-0.04261078907301116
453,454.0,0.048662458646216385,-0.04719628328604137
454,455.0,0.046446799385097555,-0.049294016869810296
455,456.0,0.060411958069581106,-0.035116447881261614
456,457.0,0.03261697084778584,-0.06260474979560261
457,458.0,0.01235847400936825,-0.08246258898454845
458,459.0,0.033399241080812304,-0.06092758732234359
459,460.0,0.027902561783422618,-0.06583694283755455
460,461.0,0.02020772899350868,-0.07285194227153623
461,462.0,0.01254389317364944,-0.07974410607515478
462,463.0,0.014867529720764189,-0.07655772039860616
463,464.0,0.01798103567531621,-0.0724912396306567
464,465.0,0.008031755301093985,-0.08139825997860446
465,466.0,0.034063841460764056,-0.05423565716459548
466,467.0,-0.002796165686915409,-0.08987800671332044
467,468.0,-0.004259441574239061,-0.0900376857381148
468,469.0,-0.022355237980128433,-0.10674523251061804
469,470.0,-9.548705839380672e-05,-0.08301394921942305
470,471.0,-0.02591311503347848,-0.10727821431376165
471,472.0,-0.01427663901906718,-0.09400807788894232
472,473.0,-0.014763076407636657,-0.09278216956303244
473,474.0,-0.022216080258517585,-0.09844583227384873
474,475.0,-0.0008275829326437022,-0.0751927642460006
475,476.0,-0.011351897602774486,-0.08377911875841818
476,477.0,-0.011162988137156441,-0.08158077221205065
477,478.0,-0.03621302565999111,-0.10455187880289565
478,479.0,-0.019110347927772567,-0.08530282794128555
479,480.0,-0.028413732740871875,-0.09239451563873491
480,481.0,-0.028604200494641692,-0.09031014496862788
481,482.0,-0.028932547732836135,-0.0883027574655986
482,483.0,-0.05118453226958098,-0.10816041603196576
483,484.0,-0.04916849525140331,-0.10369382472491931
484,485.0,-0.03908344229397969,-0.09110440756135878
485,486.0,-0.07700259328250342,-0.12646785593159396
486,487.0,-0.03800033696385771,-0.08486108075243855
487,488.0,-0.050237076118490376,-0.09444705515000867
488,489.0,-0.05880517866354252,-0.1003207630262296
489,490.0,-0.05866522222694965,-0.09744544105127649
490,491.0,-0.07363173970925227,-0.10963832160123181
491,492.0,-0.06923140719405936,-0.10242881800449186
492,493.0,-0.057063847315995675,-0.08741932520838322
493,494.0,-0.05735401451904061,-0.08483760230156433
494,495.0,-0.045570125863128294,-0.0701547005527806
495,496.0,-0.0753981645093425,-0.09705946409903639
496,497.0,-0.08329731963412826,-0.10201396703636942
497,498.0,-0.08383129646984812,-0.09958482061333876
498,499.0,-0.09076888590755307,-0.10354373996590928
499,500.0,-0.083186993970801,-0.09297057070539397
500,501.0,-0.08031977418066694,-0.08710241838244552
501,502.0,-0.08614513032850808,-0.08992014834652368
502,503.0,-0.07641017119569068,-0.07717383754292259
503,504.0,-0.09120050256136467,-0.08895206359132675
504,505.0,-0.09372986351040452,-0.08847153816090322
505,506.0,-0.09737598305083844,-0.0891129606541484
506,507.0,-0.10910722292056302,-0.09784765808218261
507,508.0,-0.10958457075260788,-0.09533957530364891
508,509.0,-0.10673181390082827,-0.08951544593197967
509,510.0,-0.0828656004134604,-0.06269485040135049
510,511.0,-0.08777230306990835,-0.0646670771095546
511,512.0,-0.08372483399929327,-0.05770793415919113
512,513.0,-0.11144996453532716,-0.08254706635456008
513,514.0,-0.11837062787455438,-0.08661025502413792
514,515.0,-0.10574408759563274,-0.07115758372909399
515,516.0,-0.09774663559009504,-0.06036813341107043
516,517.0,-0.09478102385368706,-0.054647411431066654
517,518.0,-0.08945284762440561,-0.046603731988260795
518,519.0,-0.09715579367653543,-0.051633461730762324
519,520.0,-0.08253923724283921,-0.03438861403309057
520,521.0,-0.10206066222467532,-0.05132926660276427
521,522.0,-0.10873555325903983,-0.05547345098756929
522,523.0,-0.11608880102323993,-0.06034855536674059
523,524.0,-0.10774021620191222,-0.04957683605324535
524,525.0,-0.09590565325204758,-0.03537653884527022
525,526.0,-0.10659332896348389,-0.043758215226746666
526,527.0,-0.08762157113210053,-0.022542468736486698
527,528.0,-0.08205287165538501,-0.014794005817863526
528,529.0,-0.11896425646903651,-0.04959200356992771
529,530.0,-0.08562608471631658,-0.014208906793818555
530,531.0,-0.11556783885155758,-0.04217621603797944
531,532.0,-0.08797004894156439,-0.012676409907944906
532,533.0,-0.07845879694956705,-0.0013374474273212117
533,534.0,-0.08869188727329612,-0.009818936723429206
534,535.0,-0.10068211757769702,-0.020135404079954858
535,536.0,-0.09219758328995734,-0.010056596726039629
536,537.0,-0.0873325607214423,-0.0036783643280863
537,538.0,-0.08482778455040296,0.0002570650802446088
538,539.0,-0.08324161932236074,0.003189915071411483
539,540.0,-0.08043864582844733,0.007254275839008364
540,541.0,-0.07525388584532383,0.013613880769424432
541,542.0,-0.0874469178806663,0.0025079919248612494
542,543.0,-0.0756795022634249,0.015273776097291638
543,544.0,-0.05590251679424406,0.03595937021684184
544,545.0,-0.07268725482268842,0.019992584246907086
545,546.0,-0.07096689605734487,0.022439431258970955
546,547.0,-0.053368640991098386,0.04067199380395911
547,548.0,-0.08730123068308096,0.007280904837839001
548,549.0,-0.047393468286393174,0.04763682681166968
549,550.0,-0.06296573174714912,0.032418939499941395
550,551.0,-0.05239094486228831,0.043253969379239886
551,552.0,-0.050397232132878264,0.0454135351200817
552,553.0,-0.039215293046086,0.05666677355840116
553,554.0,-0.048547448464645496,0.04731129346761242
554,555.0,-0.049838015948582455,0.04590280030632523
555,556.0,-0.027223064548222146,0.06830534140262057
556,557.0,-0.060947350898865604,0.034274369744522845
